invändning (noun)	Den klämmer vid tårna och gör ont, sa min far med ett försök till invändning. 
avgaser (noun)	Tänk vad fantastiskt det skulle vara att gå i centrum utan alla stinkande bilar som släpper ut avgaser. 
avge (verb)	Många avger också ett nyårslöfte denna dag. 
avgift (noun)	Efter en ganska kort tid har summan vuxit till det dubbla p g a avgifter och räntor. 
sektor (noun)	Sektorn bilism och transporter står f n för över 30 % av Sveriges koldioxidutsläpp. 
avgrund (noun)	Far ryckte mig ner på banvallen, ner i avgrunden, höll mig kvar där. 
avgång (noun)	Resebyråtjänstemannen: Ja, det finns en med avgång den 4 juni och återkomst den 17 på morgonen. 
avgöra (verb)	Det som avgjorde mitt val var att de var energisnåla. 
selleri (noun)	Man hackar en lök, en morot och en liten bit selleri fint. 
semafor (noun)	Far bara såg efter att semaforen stod rätt, han tänkte på allt. 
ironi (noun)	Ett barn som utsätts för ironi får dåligt samvete. 
semesterdag (noun)	JAg tar en halv semesterdag. 
avi (noun)	En dag kom en avi om en postförsändelse från England. 
irritation (noun)	Som ni säkert har märkt finns det en viss irritation här på kontoret vad gäller ordningen. 
avledning (noun)	Avledning innebär att ett prefix (en förstavelse) eller ett suffix (en ändelse) läggs till ett grundord: 
semikolon (noun)	Semikolon kan vi använda framför en sats som är en förklaring eller en slutsats: 
semitisk (adjective)	Ett stort språk som arabiska tillhör språkfamiljen semitiska språk. 
isblock (noun)	Varje år gör konstnärer vackra isskulpturer av stora isblock. 
sen (sn)	Maria: Jag tycker att du har börjat arbeta över lite väl ofta sen hon började. 
isklump (noun)	Saturnus är känd för sina ringar, som är sammansatta av små isklumpar i stora mängder. 
avse (verb)	Uppgifterna för dessa länder avser utländska medborgare. 
avsikt (noun)	Han hade haft för avsikt att fråga om Freja ville följa med, men nu ger han upp. 
avsiktlig (adjective)	Och kanske är de långa labyrinterna rentav avsiktliga, skapta för att kunderna ska handla mer? 
ispik (noun)	Man har då ett par låga, långa skridskor, s k långfärdsskridskor, och en ispik. 
avsked (noun)	Han misskötte emellertid sin tjänst och blev tvungen att begära avsked. 
avskilja (verb)	för att avskilja tilltalsord, svarsord och utropsord från resten av meningen: 
serieseger (noun)	Nu gäller det att hålla tummarna för att pojklaget tar hem seriesegern, som redan verkar vara inom räckhåll. 
servering (noun)	Gedigen erfarenhet av servering på högklassig restaurang samt dokumenterade mat- och vinkunskaper är ett krav. 
serveringspersonal (noun)	Restaurang Lyxlaxen söker serveringspersonal inför sommarsäsongen. 
avslutningsfras (noun)	Som avslutningsfras använder Karin Kram. 
avspegla (verb)	Svenskarnas intresse för naturen avspeglar sig också i deras efternamn. 
it-utrustning (noun)	Vi köper kläder och skor, IT-utrustning som datorer, telefoner och TV-apparater som aldrig tidigare. 
avspändhet (noun)	Han uppskattar pappans lugn och avspändhet och hans stora intresse för böcker. 
är han var tretton år. 
avstyra (verb)	Tänk, om mäster nu har lyckats avstyra hela kriget bara med sina ordspråk, sa drottningen. 
avstå (verb)	Men kakan till kaffet vill man ju inte avstå ifrån. 
sexistisk (adjective)	De berättar att det oftast är män som skäller på dem och kallar dem sexistiska saker. 
avstånd (noun)	Håll avstånd till bilen framför. 
avståndstagande (noun)	Araben som då tycker att svensken är kall och avståndstagande tar ytterligare ett steg framåt, och svensken fortsätter bakåt. 
avsätta (verb)	De rådsherrar som inte skötte sina uppgifter kunde v avsättas av riksdagen. 
avteckna (verb)	På sidorna hade skinnet i dem spänts ut så att fotlinjen tydligt avtecknades. 
sfär (noun)	Kvinnan skulle hålla sig i den privata sfären med barnen. 
avtvinga (verb)	Smärtan och fruktan att icke få slut på uppträdet avtvang honom följande lögn: 
shoppa (verb)	Vi shoppar när vi är lediga och vi shoppar när vi umgås med andra. 
show (noun)	Exempel på amerikanska lånord är hamburgare, layout, pop, hit, show, jeans. 
jag (noun)	Hon tyckte att hon berövades sitt jag när hon använde det språk som socialassistenter förväntas tala och skriva. 
sid (noun)	Avvikelser i trafiken sid 32. 
avvikelse (noun)	Avvikelser i trafiken sid 32. 
jag-form (noun)	Dikterna är ofta skrivna i jag-form. 
aztekisk (adjective)	Amerikanska indianspråk: cree (Canada) ; navajo, apache, sioux ; maya, nahuatl (aztekiska), quechua (inka). 
jaga upp (vbm)	Uppjagad, flämtande av ångest stod jag och såg efter den vilda synen. 
sidoblick (noun)	sa expediten med en snabb sidoblick på en manlig snobbigt klädd kund, som redan tittat föraktfullt på oss. 
siesta (noun)	Att sova en stund mitt på dagen, att ta en tupplur, en siesta. 
back (noun)	Det var en del branta backar och bilen hade knappt orkat ta sig upp för dem. 
backe (noun)	Det var en del branta backar och bilen hade knappt orkat ta sig upp för dem. 
jakthund (noun)	och jag jagar gärna min jakthund 
signal (noun)	Väckarklockans signaler på morgonen får människor att reagera olika. 
silke (noun)	Han var i ständig verksamhet och erhöll patent på 85 uppfinningar, däribland konstgjort silke, guttaperka och läder samt gasmotorer. 
jasmin (noun)	Det var i jasminernas tid. 
sim-kort (noun)	Vi sätter i sim-kortet i lånetelefonen så kan du börja använda den direkt. 
jazzsångare (noun)	Den första långfilmen med ljud, Jazzsångaren, hade premiär i USA först 1927. 
bakre (adjective)	Han fördes in i ett bakre rum i affären och polis kallades dit för att hålla förhör. 
baksäte (noun)	Lydia sätter sig i baksätet med fotbollsväskan i knät och blöter ner hans ljusblå konstlädersäte. 
bal (noun)	i toner som locka förföriskt till bal, 
jogging (noun)	Sunrise och golf, jogging, natur mm. 
balja (noun)	Pippi satt på en pall och höll på att tvätta fötterna i en balja. 
sinnelag (noun)	Till sinnelaget passade den gamle illa i detsäljinriktade samhället. 
sinnlig (adjective)	Hon hade tjocka markerade läppar och såg liksom sinnlig ut. 
jordaxel (noun)	Jordaxeln är en tänkt axel som går från nordpolen, genom jordens medelpunkt till sydpolen. 
jordbrukare (noun)	Akademien skulle ha till uppgift att ge nyttiga och praktiska råd framför allt till jordbrukarna. 
jordbruksland (noun)	Under 1900-talet förvandlades Sverige från ett jordbruksland till en modern industrination. 
sisådär (adverb)	Sisådär 67, trodde Pippi. 
sits (noun)	Ensamstående mamma i 30årsåld, bosatt i Malmö med 1 barn, söker andra mammor i samma sits. 
jordglob (noun)	Om alla länder skulle släppa ut lika mycket som USA eller Canada skulle vi behöva 9 jordglober. 
banal (adjective)	Jag vet att det låter banalt, men det är så. 
sitta fast (vbm)	Han styrde mot polishuset och på väg dit upptäckte han att rånarens plastpåse satt fast i bil-dörren. 
jordklot (noun)	Runt den vrider sig jordklotet åt öster. 
sitta ner (vbm)	Då är det dags att sitta ner och prata om problemen. 
jordyta (noun)	Dessa gaser släpper igenom solljus som värmer upp jordytan. 
banlinje (noun)	Och vi gick banlinjen, där ingen annars fick gå, men far var vid järnvägen och hade rätt till det. 
ju dess (knm)	Ju längre frampå dagen, dess vackrare folk, sa gubben och bugade sig. 
ju ju (knm)	Du ska inte ta in frukosten i TV-rummet har jag ju sagt, det vet du ju! 
bantningstips (noun)	I svenskan däremot möter vi verbet dagligen: Våra bästa bantningstips. 
bantuspråk (noun)	Bantuspråk: swahili, ett viktigt övernationellt kommunikationsspråk i Östafrika 
jude (noun)	Juden i den skumma boden verkade snäll. 
banvall (noun)	Far ryckte mig ner på banvallen, ner i avgrunden, höll mig kvar där. 
sjukförsäkring (noun)	Sjukförsäkring, barnbidrag och folkpension infördes. 
jugoslav (noun)	En grupp jugoslaver har rekryterats till Alfa Laval och får här information om Sverige. 
juiceglas (noun)	Nä, den låg på golvet i TV-rummet, och Ellen sparkade på mitt juiceglas när hon skulle gå och kissa. 
jukebox (noun)	Bara jukeboxen och möblerna kostar hundra tusen kronor. 
bara förnamnet (jjm)	Det är nog bara förnamnet. 
julafton (noun)	Här berättar Selma Lagerlöf om en julafton på barndomens Mårbacka. 
julaftonskväll (noun)	Som tack ställer man ut en tallrik gröt på trappen på julaftonskvällen. 
julbock (noun)	Bredvid granen står ofta en bock av halm, en julbock. 
barfota (adjective)	Hon förbannade det ociviliserade konstiga barfota folket vi hamnat hos. 
barfotabarn (noun)	du barfotabarn i livet. 
bark (noun)	Många insekter övervintrar bakom bark, andra lägger ägg som klarar vintern medan de själva dör. 
juldag (noun)	På juldagen, sedan vi har varit i julottan, tar jag fram ett litet franskt lexikon och börjar läsa franska. 
barm (noun)	med ett brev i barmen, 
julfirande (noun)	Detta är en rest från det urgamla julfirandet som fanns före den kristna julen. 
julgran (noun)	Den moderna julgranen med julpynt inomhus är en relativt ny företeelse. 
julgröt (noun)	Det finns intet annat ställe i trakten där man delar ut julklapparna vid kvällsbordet efter att ha ätit julgröten. 
julgåva (noun)	Hon läser opp namnet på mottagaren, stavar sig fram genom otydligt skrivna julklappsrim och langar ut julgåvorna. 
julhandel (noun)	Och julhandeln som börjar redan före advent brukar faktiskt slå nya rekord, år efter år. 
julhatare (noun)	Hej alla julhatare och julälskare. 
själ (noun)	Att gå ut och gå i friska luften är nyttigt för både kropp och själ. 
barnbokslitteratur (noun)	Astrid Lindgren ställer sig helt på barnens sida och hennes böcker har förnyat barnbokslitteraturen. 
julklappsbok (noun)	Men vad ska man ta sig till om julnatten, ifall man ingen julklappsbok har fått? 
själslig (adjective)	På 1890-talet, när han bodde i Frankrike, genomgick Strindberg en själslig kris med religiösa inslag. 
julklappskorg (noun)	Då mamma lyfter opp det sista paketet ur julklappskorgen, ser jag på fasonen att det är en bok. 
julklappsrim (noun)	Hon läser opp namnet på mottagaren, stavar sig fram genom otydligt skrivna julklappsrim och langar ut julgåvorna. 
julklappstomte (noun)	Gårdstomten var alltså väldigt olik vår tids vänligt leende julklappstomte. 
självbild (noun)	Han hade börjat reflektera över sitt beteende och hur det passade ihop med hans självbild. 
julklappsutdelning (noun)	Den tioåriga Selma har länge glatt sig åt denna kväll och den underbara julklappsutdelningen. 
barnflicka (noun)	I september 2003 reste hon till London och jobbade som barnflicka i en engelsk familj. 
julkort (noun)	Den moderne tomten anlände till Sverige på 1860-talet, främst genom jultidningar och julkort. 
man Gäst hos verkligheten 
julkorv (noun)	Till jul äter man julbord, ett smörgåsbord som är utökat med julkorv, sylta, lutfisk, skinka och risgrynsgröt. 
julkväll (noun)	Vi sitter vid det stora slagbordet en julkväll på Mårbacka. 
självförsvar (noun)	Ibland låter vi dem prova på andra aktiviteter som boxning och självförsvar och ibland har vi filmkvällar. 
julmat (noun)	Julmaten är en variant av smörgåsbordet, alltså en buffé med varma och kalla rätter. 
julnatt (noun)	Men vad ska man ta sig till om julnatten, ifall man ingen julklappsbok har fått? 
julnöje (noun)	Och detta är det förnämsta av alla julnöjen. 
självklarhet (noun)	Det är ofta en självklarhet att man delegerar såväl befogenheter som ansvar. 
självkänsla (noun)	Många småsyskon har god självkänsla. 
julperiod (noun)	Kakor och saffransbullar och godis fortsätter man att frossa i hela julperioden. 
julpynt (noun)	Den moderna julgranen med julpynt inomhus är en relativt ny företeelse. 
självmord (noun)	Mord, självmord eller kanske en olycka, vi vet inte än. 
jultidning (noun)	Den moderne tomten anlände till Sverige på 1860-talet, främst genom jultidningar och julkort. 
julälskare (noun)	Hej alla julhatare och julälskare. 
barpianist (noun)	Jag har redan provat på en hel del i livet ; barpianist, nattklubbschef, filmproducent, massör, författare, konstfotograf och mäklare. 
barrträd (noun)	Men utomhus har man länge haft granar och andra barrträd för att fira julens ankomst. 
jungfru (noun)	Kommissionskontoret: jungfrun har flyttat, eller skall en ny anställas. 
bartender (noun)	Det gäller t.ex. hårfrisören, taxichauffören och bartendern. 
juniorlag (noun)	Puja Abar spelar mittsexa i Sollentuna HK:s juniorlag och det tycks inte vara någon dans på rosor. 
sjöbotten (noun)	Grodorna på sjöbottnen kan ta upp syre genom huden, och därför drunknar de inte. 
sjöfarare (noun)	Sjöfarare jorden runt vägleds avfyrar. 
sjögräs (noun)	Näcken är nämligen en naken man, med långt hår och skägg av sjögräs. 
sjöväg (noun)	Han hade gett sig iväg från Spanien för att hitta en ny sjöväg till Indien. 
justera (verb)	Eva: Kan jag också få förslag på två justeringsmän att justera dagens protokoll? 
justeringsman (noun)	Till justeringsmän valdes Josefin Andersson och Sven Davidsson. 
juvelsmycke (noun)	Drottningens juvelsmycke är en roman full med mystiska händelser. 
be om ursäkt (vbm)	Fadern sade ofta att om man hade gjort ett misstag, skulle man be om ursäkt och berätta hela sanningen. 
bearbeta (verb)	Dagens intryck bearbetas och fastnar i minnet. 
skaft (noun)	De var av läder men med kilar av något slags töjbart tyg vid sidorna av skaften. 
bedriva (verb)	Under resorna bedrev de handel, men ibland rövade och plundrade de också. 
jämlikhetsprincip (noun)	Det anser jag strider mot jämlikhetsprincipen. 
bedöma (verb)	Ge alltid konstruktiv kritik när du bedömer andras texter. 
skald (noun)	Men det finns också dikter som visar svårare och mörkare sidor hos skalden. 
jämställdhet (noun)	Många kvinnor och män tycker att jämställdhet mellan könen är viktigt. 
