gatuhörn (noun)	Jag frågar polisen i gatuhörnet. 
tuberkulos (noun)	Många dog i tuberkulos och många barn dog före ett års ålder. 
tuff (adjective)	Då kom polisen och tog de tuffa killarna och jag såg att en hade näsblod. 
ge (verb)	Men ger sådana turistfällor oss en sann bild av hur sydafrikaner och tanzanier lever? 
müsli (noun)	Till frukost äter du en tallrik gröt eller en tallrik filmjölk med müsli. 
ge sig (vbm)	Men ger sådana turistfällor oss en sann bild av hur sydafrikaner och tanzanier lever? 
naken (adjective)	I bastun är alla nakna. 
ge sig iväg (vbm)	Klockan fem satt hon och far (=farfarsfar) och åt frukost, och halv sex gav sig far iväg. 
ge upp (vbm)	Men Daniel ger inte upp * så lätt. 
tummen mitt i handen (nnm)	Daniel har tummen mitt i handen. 
gemensam (adjective)	Gemensam vårdnad om barnen efter separationen är vanligast nu. 
nation (noun)	Sverige var den tredje största musikexporterande nationen efter USA och Storbritannien år 2002. 
genast (adverb)	Janne prövade att starta, och nu gick bilen genast igång. 
tunisisk (adjective)	Ali tänker servera typisk tunisisk mat: mycket fårkött, ris, bönor och grönsaker. 
tunn (adjective)	Vi blandar rågen med vatten och salt och gör tunna, hårda bröd, som heter knäckebröd. 
general (noun)	Karl var sårad och befallde att generalerna Lewenhaupt och Rehnskiöld skulle leda slaget. 
tunnel (noun)	Förbindelsen, som i själva verket består av en bro, en ö och en tunnel, är totalt 16 km lång. 
nationalmuseum (noun)	Köparen var mycket nöjd, men i måndags meddelade en expert på Nationalmuseet att tavlan inte är av Zorn. 
genetik (noun)	Hon är läkare från Algeriet men just nu forskar hon om genetik. 
tunnelförbindelse (noun)	1991 kom de svenska och danska regeringarna till slut överens om en bro- och tunnelförbindelse. 
nationell (adjective)	Från 2000 finns det 17 olika nationella program, samtliga är treåriga. 
tur (noun)	Du kommer att ha tur i vår. 
genomsnitt (noun)	Stockholmarna tjänar mer än göteborgarna i genomsnitt. 
gentleman (noun)	HANNA: Är du en sådan gentleman? 
turné (noun)	Sofia åkte med sin kör på turné till de baltiska länderna. 
naturresurs (noun)	I Norrland finns stora naturresurser: skog, vattenkraft och malm. 
get (noun)	Ät min get som heter Stjärna. 
gevär (noun)	Det finns inga soldater mer, det finns inga gevär 
naturtillgång (noun)	Sverige det är rena gator, gröna parker, rika naturtillgångar: skogar, järn, älvar. 
naturvetenskaplig (adjective)	Jag läste naturvetenskapligt program på gymnasiet och sedan började jag på Chalmers tekniska högskola i Göteborg. 
naturvetenskapsprogram (noun)	Det finns praktiska program som till exempel fordonsprogrammet och teoretiska program som naturvetenskapsprogrammet. 
tv-reparatör (noun)	När Sofia var 18 år träffade hon Tobias, en 19- årig TV-reparatör från Småland. 
tv-rum (noun)	Jag har födelsedag och mamma och pappa kommer att vara hemma fast de kommer att vara i tv-rummet. 
giftig (adjective)	Den runda fisken i mitten är ganska farlig, för den är giftig. 
tv-serie (noun)	Jag ska vara med i en tv-serie. 
tveka (verb)	Anna tvekade en liten stund innan hon lämnade sin adress i Sverige på en liten papperslapp. 
gissa (verb)	De flesta gissar rätt ungefär varannan gång. 
tvinga (verb)	Du tvingas iaktta alla dom små muskeltrådar som arbetat där sedan födseln. 
nedgång (noun)	Mellan 1 mars och 31 oktober hissar man flaggan klockan åtta och halar den vid solens nedgång. 
tvärgata (noun)	Du tar första tvärgatan till vänster. 
glasbruk (noun)	Hon arbetade på ett glasbruk. 
tvärtom (adverb)	I USA är det precis tvärtom. 
tvätt (noun)	Och jag har hängt tvätten i badrummet. 
glass (noun)	Där köper hon också glass till efterrätt och lök till pajen. 
tvättmaskin (noun)	I badrummet finns tvättmaskin och torktumlare. 
tvättstuga (noun)	Hur har du det i din tvättstuga? 
glitter (noun)	Äntligen är skoldagen slut, och eleverna får gå hem, många fortfarande med glitter i håret. 
tvättställ (noun)	Ett badrum/wc med badkar, tvättställ och kakel samt ett WC med toalett, tvättställ och kakel. 
nej-sida (noun)	Ja-sidan vann med 52,3 procent mot nej-sidans 46,8 procent. 
glob (noun)	På kvällen går Jonas och Daniel på konsert i Globen. 
tvåa (noun)	Jag har precis flyttat ihop med Kajsa i en liten tvåa. 
ner (adverb)	Längst ner på ena byxbenet hade han rester av skokräm. 
tvåhundra (numeral)	Hur mycket får vi för tvåhundra kronor? 
tvåspråkig (adjective)	Använd en tvåspråkig ordbok i början. 
nervös (adjective)	Jag tycker inte om att sova borta och sedan är det ju nervöst att lämna huset alldeles tomt. 
glögg (noun)	De bjuder läraren och hans fru på kaffe, bullar och pepparkakor, och läraren bjuder dem på glögg, alkoholfri förstås! 
tycka om (vbm)	Det kommer svenskarna nog att tycka om. 
tyda (verb)	Ingen kan tyda dess lagar. 
tyg (noun)	Det fanns speglar, som gick ända ner till golvet, och stolar klädda med rött tyg som kanske var plysch. 
gny (noun)	Jag sett vårarna gry, jag hört höststormar gny, 
nia (noun)	De gick fram till de stora killarna i nian och sa nåt, men jag hörde inte vad. 
typ (noun)	De är bara typ kompisar. 
god dag (inm)	Fru G: God dag! 
godhet (noun)	Han kommer att märka din godhet och ni blir mycket lyckliga tillsammans! 
godis (noun)	Och så skulle jag köpa en affär med godis och glass. 
tyst (adjective)	Vi är tysta båda två men ingenting är som förut. 
tältplats (noun)	Just nu tältar de på en tältplats i Värmland. 
golf (noun)	Philippe har två stora intressen: skidor och golf. 
tältöppning (noun)	står det på en skylt ovanför tältöppningen. 
nobelpristagare (noun)	Då äter årets nobelpristagare middag tillsammans med kungen och drottningen och flera hundra andra gäster. 
nog (adverb)	Fast man kommer nog att ha dåligt samvete mot mamma. 
noga (adverb)	Han duschade och tvättade sig extra noga, rakade sig och borstade tänderna. 
golvlampa (noun)	Golvlampan ställer han bakom fåtölj en. 
tänka om (vbm)	Tänk om det blir tvillingar! 
tänka sig (vbm)	Att attityder i trafiken kan variera mellan orter, kan Lars Åberg mycket väl tänka sig. 
gott nytt år (inm)	Gott slut och ett gott nytt år! 
tärna (noun)	Ät vem då, du lilla tärna? 
gott slut (inm)	Gott slut och ett gott nytt år! 
nordisk (adjective)	Sverige var näst sist bland de nordiska länderna med att införa en jämställdhetslag. 
grabb (noun)	Gunnar: Vad tyckte du om kastspöet som Magnus fick av oss grabbar? 
tätort (noun)	Idag har vi ungefär dubbelt så många invånare och 75 procent bor i städer eller tätorter. 
gram (noun)	Vi pratar om gram eller kilo. 
tå (noun)	på lingonröda tuvor komma dansande på tå. 
grammatisk (adjective)	Använd en ordbok där orden har grammatisk information, t ex en/ett och verbformer. 
grammofon (noun)	Grammofon får hon förstås spela, men hon måste tänka på grannarna också. 
gran (noun)	Kastar ut granen på tjugondag Knut. 
tår (noun)	Vem kan skiljas från vännen sin utan att fälla tårar? 
gratis (adjective)	Under tjänstgöringen är kläder, mat och husrum gratis och man har rätt till en gratis hemresa per vecka. 
gratis (adverb)	Under tjänstgöringen är kläder, mat och husrum gratis och man har rätt till en gratis hemresa per vecka. 
gratulera (verb)	Det ringer på dörren, och Bosse kommer och gratulerar med ett paket. 
törstig (adjective)	Vi måste säga adjö till våra stora, starka och törstiga bilar. 
nota (noun)	Kan vi få notan. 
ugn (noun)	Det finns en dusch, en toalett, en spis, ett kylskåp, en ugn och en diskbänk och flera skåp. 
november (noun)	Mellan 1 november och 28 februari hissar man flaggan klockan nio och halar den senast klockan tre. 
nr (noun)	Skåne, nr 4, är också ett landskap, men det ligger i södra Sverige. 
ull (noun)	Från hönsen får vi ägg, från fåren ull och kött, från svinen fläsk och från korna kött och mjölk. 
nubb (noun)	Berit: Brian, kan du skicka mig nubben. 
nuförtiden (adverb)	Fredrik: Vad gör du nuförtiden då? 
gro (verb)	jag sett skördarna gro på min torva i ro, 
grop (noun)	Den som gräver en grop åt andra, faller själv däri. 
under tiden (abm)	Under tiden var inte mor sysslolös. 
grovarbetare (noun)	Far var grovarbetare, men han var ofta arbetslös. 
nybörjarkurs (noun)	Anna började på en nybörjarkurs i spanska. 
grunda (verb)	Arbetarna började organisera sig i fackföreningar och Socialdemokratiska arbetarepartiet grundades år 1889. 
nyckel (noun)	Han har nämligen glömt nycklarna till lägenheten i Stockholm hos en god vän i Malmö. 
nyckelharpa (noun)	Fiol och nyckelharpa ... 
underkläder (noun)	Sedan tog han fram rena underkläder och strumpor och en ny, vit skjorta och klädde på sig. 
grundskola (noun)	Alla svenska barn går nio år i grundskolan. 
grundutbildning (noun)	Efter grundutbildningen får varje man/kvinna ett utryckningsbidrag på 4 500 kronor. 
nyhet (noun)	Invandrare träffas där för att få nyheter från sina hemländer och prata med varandra. 
grupp (noun)	Man måste inte bara hålla reda på alla i gruppen utan även på deras relationer sinsemellan. 
nykterhetsrörelse (noun)	Jag blev medlem i facket där, och jag var också med i nykterhetsrörelsen. 
undersökningsrum (noun)	Han går in i undersökningsrummet och väntar på läkaren. 
grusväg (noun)	Till höger efter färjeläget och sedan till vänster in på en liten grusväg. 
undervisa (verb)	Här kommer vi in, jag och andra lärare och undervisar er varje vecka, dag ut och dag in. 
nypotatis (noun)	Dansar kring midsommarstången och äter sill 4 och nypotatis och jordgubbar på midsommarafton. 
gräl (noun)	Stor risk för missförstånd och gräl. 
gräla (verb)	I går kväll grälade han med Linda. 
undra (verb)	Han undrade själv många gånger. 
ungdom (noun)	Ulla-Britt Kotsinas, numera biträdande professor i nordiska språk vid Stockholms universitet, gjorde då ett forskningsarbete om ungdomars speciella gruppspråk. 
nytta (noun)	Det kallar jag att förena nytta med nöje! 
nyttig (adjective)	Ar det så svårt att laga god och nyttig mat? 
nyår (noun)	Jag började lite efter nyår, men jag hann inte så långt. 
gräva (verb)	De gräver och planterar och krattar löv och väntar på sommaren. 
nyårsafton (noun)	På nyårsafton ska man avlägga nyårslöften. 
nyårslöfte (noun)	På nyårsafton ska man avlägga nyårslöften. 
nä (interjection)	Maja Nä, det tror jag inte, men hela trädgården står under vatten, så vårblommorna har säkert blivit förstörda. 
unge (noun)	Annars var inte lärarna så nådiga mot ungarna på den tiden! 
grå (adjective)	De har en grå rand! 
ungersk (adjective)	Naturligtvis älskar han engelskt öl, men han dricker gärna ungerskt vin till maten. 
nämligen (adverb)	Jag älskar nämligen också att gå vilse. 
gråt (noun)	och gråten är min, när du gråter. 
gråta (verb)	och gråten är min, när du gråter. 
unik (adjective)	Den är ganska unik i världen. 
grön (adjective)	En vit tröja med gröna ränder och likadana strumpor. 
nära (adverb)	Det finns närmare tusen olika teckenspråk i världen. 
nära (adjective)	Helena har alltid haft väninnor och nära vänner omkring sig. 
grönsak (noun)	Till middag, slutligen, äter du däremot en lätt måltid med mycket grönsaker. 
universitetsstudie (noun)	Hela sommarlovet stannar de i Sverige, sedan tar de båten hem till Polen och universitetsstudierna igen. 
grönsaksdisk (noun)	Vid grönsaksdisken tar hon sex tomater, en gurka och en isbergssallad och lägger i korgen. 
universitetsutbildning (noun)	35 procent av Sveriges befolkning mellan 25 och 64 år hade högskole- eller universitetsutbildning. 
upp (adverb)	Det är 4 trappor upp, men det finns ingen hiss. 
näringsliv (noun)	vill ha ett fritt näringsliv, men också sociala reformer. 
gröt (noun)	Till frukost äter du en tallrik gröt eller en tallrik filmjölk med müsli. 
upp och ner (abm)	Du lägger pappret upp och ner. 
upp på (ppm)	Taklampan hänger han i taket och affischerna sätter han upp på väggen. 
guide (noun)	De är ganska bra guider för Daniel är ju född här. 
uppe (adverb)	Uppe vid polcirkeln ligger samhället Överkalix. 
näsa (noun)	Du skriver att du har en jättestor näsa. 
uppehåll (noun)	Mulet men mest uppehåll. 
guld (noun)	Här har vi ett par äkta guld och diamanter i 18 karat! 
nät (noun)	Hassan: Du kan väl börja med att titta på annonserna på nätet i stället. 
uppfinna (verb)	Han uppfann datormusen för att kunna lägga in diagram på datorn. 
uppfinnare (noun)	Den 10 december 1896 dog kemisten och uppfinnaren Alfred Nobel. 
uppfinning (noun)	Uppfinningen av dynamit gjorde Nobel rik. 
nättidning (noun)	En nättidning frågade 648 personer om mat och restauranger. 
guldsmedsaffär (noun)	Fru Gyllenrik går in i en guldsmedsaffär: 
någon gång (abm)	Har du någon gång tänkt tanken att kanske göra något annat? 
någonstans (adverb)	Så fort vi reser någonstans har hon massor av vykort att skriva. 
någonting (prounoun)	Det är någonting med blicken, sättet att tala. 
nåja (interjection)	J: Nåja, det brukar ju vara rätt kallt på Valborg. 
uppgift (noun)	Under civilplikten får man lära sig hur viktiga uppgifter i samhället sköts i en krigssituation. 
uppgå (verb)	Idag uppgår ett nobelpris till ungefär 9 miljoner kronor. 
gurka (noun)	Därför importerar vi t.ex. tomater från Holland, gurka från Spanien och apelsiner från Israel. 
nöjd (adjective)	Snarare är det så att de verkar både gladare och nöjdare. 
nöjesfält (noun)	Vi är på ett nöjesfält. 
gym (noun)	På onsdag ska han gå till gymet igen. 
gymnasiekompetens (noun)	Där kan man läsa många olika ämnen och få grundskole- och gymnasiekompetens. 
gymnasieskola (noun)	I slutet av 1990-talet fortsatte hela 98 procent till gymnasieskolan. 
o (conjunction)	S Z A B O. 
gymnasieutbildning (noun)	Det är mycket svårt att hitta ett arbete direkt efter grundskolan, så gymnasieutbildningen är viktig. 
o (noun)	Lisa: a-r-o-n s-s o-n 
gymnasium (noun)	Emil går i gymnasiet och är ganska trött på skolan. 
uppmärksamhet (noun)	Man tackar för maten, man tackar för sällskapet, man tackar för lånet, man tackar för uppmärksamheten. 
gälla (verb)	Det är här och nu som gäller. 
obebodd (adjective)	En stor del av Sverige är alltså obebott. 
upprepa (verb)	Upprepas samma ord flera gånger? 
gäng (noun)	Men vi vande oss fort och är man bara sig själv så blir man snabbt en i gänget. 
gärd (noun)	som sol över mörka gärden. 
obestämd (adjective)	Bestämd eller obestämd form? 
gästforskare (noun)	Hon bor med sin familj i en lägenhet som Kl hyr ut till gästforskare. 
obligatorisk (adjective)	Vi fick obligatorisk allmän tilläggspension = ATP. 
gästnatt (noun)	I dag har hotellet ca 15 000 gästnätter per säsong. 
gå bra (vbm)	Men på vintern går det bra! 
gå igen (vbm)	På onsdag ska han gå till gymet igen. 
och så vidare (abm)	Du frågar om skatter, kriminalitet och så vidare, och jag vet inte vad jag ska svara. 
gå igenom (vbm)	och svenskt kulturliv och går igenom programmet gång på gång. 
ock (adverb)	därför han ock, därför han ock vin planterat har. 
odla (verb)	Men många odlar nästan ingenting. 
uppstå (verb)	Hur uppstod fenomenet Diana? 
gå vägen (vbm)	Han hade fem kilometer till sågverket och måste gå hela vägen. 
gå över (vbm)	Men snart går vi över till svenska! 
upptäckt (noun)	Tack vare Columbus upptäckt av Amerika kan vi i dag njuta av choklad. 
officiell (adjective)	I Finland är svenska ett officiellt språk. 
gång på gång (abm)	och svenskt kulturliv och går igenom programmet gång på gång. 
uppväxt (noun)	Drottning Silvia kommer från Tyskland men är uppväxt i Brasilien och talar tyska, engelska, franska, portugisiska och svenska. 
uppåt (adverb)	Han är ganska uppåt för han tycker det är skönt att slippa köra på natten. 
ur (preposition)	Det är inte jag, som druckit ur vinet. 
gås (noun)	Äter gås i november. 
ointressant (adjective)	De som jag känner är så tråkiga och ointressanta! 
göra i ordning (vbm)	Syster, gör i ordning en bedövningsspruta. 
göra om (vbm)	Man får göra upp eld (om det inte finns risk för brand). 
ojdå (interjection)	Journalisten: Ojdå, snubblade du? 
göra ont (vbm)	Kommer det att göra ont? 
ursprungligen (adverb)	Ätten Bernadotte kommer ursprungligen från Frankrike. 
göra sig (vbm)	och aldrig göra dig ledsen 
göra slut (vbm)	Hon har precis ringt och gjort slut med Johan. 
göra upp (vbm)	Man får göra upp eld (om det inte finns risk för brand). 
oktober (noun)	Mellan 1 mars och 31 oktober hissar man flaggan klockan åtta och halar den vid solens nedgång. 
olja (noun)	Man måste ju betala en massa saker varje månad, olja och sophämtning till exempel. 
ut ur (ppm)	Där kommer en ung pojke springande ut ur skogen. 
ha fel (vbm)	Jag har bara ett fel: 
ha kvar (vbm)	Och många har kvar sina kolonilotter. 
ha ont (vbm)	Knut: Men du hade ju ont i huvudet? 
olycklig (adjective)	Pappan blir olycklig och börjar dricka. 
ha sitt (vbm)	Men de har var sitt arbete, var sin bostad och var sin ekonomi. 
utbilda (verb)	Jag har en vän, som heter Mats, som går och utbildar sig till massör. 
utbildning (noun)	Men jag kanske kan läsa båda utbildningarna. 
utbildningsnivå (noun)	Bland OECD-länderna (de flesta industriländer i världen) låg Sverige på fjärde plats 2004 när det gäller utbildningsnivå bland befolkningen. 
haka (noun)	Längst till vänster sitter Mattias med hakan i handen. 
om (pl)	Jag ruskar om mig själv. 
hal (adjective)	Det har blivit is på stenen och det är väldigt halt. 
hala (verb)	Mellan 1 mars och 31 oktober hissar man flaggan klockan åtta och halar den vid solens nedgång. 
utbytesstudent (noun)	Studenttidningen har intervjuat några utbytesstudenter i Sverige. 
hals (noun)	Älgen har långa ben och kort hals och älgtjuren har stora horn. 
halsduk (noun)	När Klara kommer till dagis, måste hon ta av stövlar, sockor, vantar, jacka, byxor, halsduk och mössa. 
halstablett (noun)	Han får medicinen direkt, och sedan går han till en kiosk och köper några goda halstabletter och en serietidning. 
halva (noun)	Han heller inte halvan får 
omkring (preposition)	Hennes värld var böckernas värld och hon kunde koncentrera sig fastän syskonen lekte runt omkring henne. 
halvklar (adjective)	På kvällen halvklart, eventuellt sol, 6- 9 grader. 
uteservering (noun)	På uteserveringen på Stortorget om en timme? 
område (noun)	Men kanske mest märkbar är den språkliga domänförlusten inom det naturvetenskapliga området, där engelskan så gott som tagit över. 
halvsyster (noun)	Hans mamma är omgift och han har en liten halvsyster. 
halvtid (noun)	En del arbetar några år, gifter sig, får barn och läser sedan på universitetet, heltid eller halvtid. 
halvö (noun)	Sverige ligger på den Skandinaviska halvön i norra Europa. 
hand (noun)	Blombuketten överlämnades och pappas kyss på handen gjorde Stina litet generad. 
handduk (noun)	Men det där är min handduk! 
handelsgymnasium (noun)	Han slutade skolan 1941 och började på ett handelsgymnasium i Göteborg. 
uti (preposition)	ja, må han leva uti hundrade år. 
utland (noun)	1953 åkte vi för första gången till utlandet på semester. 
utlänning (noun)	I valet till riksdagen får bara svenska medborgare rösta, men i kommunalvalen kan utlänningar också vara med. 
opraktisk (adjective)	Du vet hur opraktiska vi är. 
utmaning (noun)	För att det är en fysisk och psykisk utmaning, men inte för att bevisa något för andra. 
utmärka (verb)	Ålder och kön är de två faktorer som utmärker sensationssökarna mest. 
handväska (noun)	När de kom hem igen upptäckte kvinnan att hennes handväska med pengar, kontokort, körkort och annat var borta. 
utnyttja (verb)	Amos tycker att det gäller att utnyttja alla möjligheter man har för att göra omgivningen lyckligare. 
utom (preposition)	Alla utom en, som jag vill ha grön. 
hantverk (noun)	Andra kommer för att köra hundspann eller lära sig något annorlunda hantverk, som att bygga fioler. 
ordentlig (adjective)	Nu ska du sluta banka och du ska vara en ordentlig pojke, säger Hassan. 
utomlands (adverb)	Varje månad sparar hon 1 000 kr, och sedan åker hon utomlands på semestern. 
hare (noun)	De ser bara rådjur och harar. 
ordförande (noun)	Jag blev mer och mer intresserad av politik, och 1964 blev jag ordförande i verkstadsklubben på jobbet. 
ordna (verb)	Om du fyller i en ansökan om bankomatkort, ska jag ordna det åt dig. 
hata (verb)	Jag hatar att städa. 
hatt (noun)	Hon trodde att hon var jättesmart när hon gömde kycklingen i hatten. 
ordningstal (noun)	Fler ordningstal, se s 223 i Minigrammatiken. 
utryckningsbidrag (noun)	Efter grundutbildningen får varje man/kvinna ett utryckningsbidrag på 4 500 kronor. 
organ (noun)	Olika delar av foten har nämligen förbindelse med olika organ i kroppen, förklarade han. 
organisera (verb)	Jonas Organiserar ni några utomhusaktiviteter också? 
orientalisk (adjective)	Jag kan laga fantastiska, orientaliska rätter. 
hedersman (noun)	Gubben Noak, gubben Noak var en hedersman, 
orka (verb)	Men vi tyckte att det var lika bra att de fick titta så mycket de orkar. 
orkester (noun)	På dansbanan spelar orkestern vals: Que será, será. 
orm (noun)	LÄSTIPS: Röde Orm av Frans G. Bengtsson 
utställning (noun)	Då gjorde japanska konstnärer en utställning med iskonst i Jukkasjärvi, 20 mil norr om polcirkeln. 
orolig (adjective)	Sverige var ju inte med i kriget, men det var en orolig tid. 
uttagsautomat (noun)	Innan de åkte dit tog han ut pengar i en uttagsautomat. 
hektar (noun)	Det finns ungefär 80 000 jordbruk på i genomsnitt 34 hektar (340 000 kvadratmeter) åkrar och ängar. 
ort (noun)	På nästan varje ort i Sverige finns ett bibliotek. 
hekto (noun)	Kunden: Kan jag få ... två hekto, tack. 
uttala (verb)	Att före infinitiv uttalar vi ofta å. 
hela (noun)	Och den som inte helan tar 
hela dagen (abm)	I söndags följde hon inte med på bio, utan hon var hemma hela dagen. 
hela vägen (abm)	Han hade fem kilometer till sågverket och måste gå hela vägen. 
uttalsövning (noun)	Jobba med uttalsövningarna i övningsboken. 
uttryck (noun)	I dessa spalter har uttryck som cykelhuligan myntats. 
helgdag (noun)	Första maj är en helgdag. 
heltid (noun)	En del arbetar några år, gifter sig, får barn och läser sedan på universitetet, heltid eller halvtid. 
ost (noun)	Jag skulle vilja ha lite ost också. 
ostkust (noun)	Sillen är en fisk som lever på ost- och västkusten ; På ostkusten heter den strömming. 
hem (noun)	Timmarna i hemmet, som oftast är den plats 
hembiträde (noun)	Hon arbetade som hembiträde hos en familj i staden. 
heminredning (noun)	Han lärde hela folket heminredning. 
hemland (noun)	Invandrare träffas där för att få nyheter från sina hemländer och prata med varandra. 
ovanför (preposition)	står det på en skylt ovanför tältöppningen. 
ovanlig (adjective)	Han har en ovanlig snabbhet på plan, han är 1,92 m lång och han är en synnerligen duktig tekniker. 
hemresa (noun)	Under tjänstgöringen är kläder, mat och husrum gratis och man har rätt till en gratis hemresa per vecka. 
oväsen (noun)	Jag tycker inte om oväsen! 
oxfilé (noun)	Patrik: Och jag tar oxfilé med kryddsmör och potatisgratäng. 
herr (noun)	Hon har varit borta på en veckas semester och herr Gustavsson har inte vattnat blommorna. 
herre (noun)	Mina damer och herrar! 
valborgsmässoafton (noun)	Midsommar, Lucia, valborgsmässoafton, första maj, kungen, drottningen, riksdagen, regeringen, demokrati, Ingmar Bergman, Björn Borg, Greta Garbo, Birgit Nilsson. 
packa ner (vbm)	Hans mamma frågar honom: Har du packat ner allting? 
packa upp (vbm)	Packa upp och montera den nya bokhyllan. 
paddla (verb)	Vi följde en älv, som heter Svartälven, och paddlade över stora sjöar och genom vackra åar. 
himmel (noun)	och himlen är raggsocksblöt 
vals (noun)	På dansbanan spelar orkestern vals: Que será, será. 
paj (noun)	Där köper hon också glass till efterrätt och lök till pajen. 
paketera (verb)	Hon paketerade glas och skålar fem dagar i veckan och tjänade 1 700 kr i månaden. 
hinna (verb)	Vanligt är att drömma att man ska göra något viktigt men att man inte hinner eller misslyckas. 
vandring (noun)	Jonas och jag är nu i Kiruna, efter en vandring pä ungefär tio mil. 
hiss (noun)	Det är 4 trappor upp, men det finns ingen hiss. 
historisk (adjective)	Fråga: Vilken historisk person beundrar du? 
hit (adverb)	Alla som kommer hit har redan en flickvän. 
vanlig (adjective)	Är det vanligaste efternamnet alltså Svensson? 
panna (noun)	Jag gillar också pytt i panna och biff med lök. 
pannkaka (noun)	En gång i veckan äter han köttbullar, korv, pannkaka och ärtsoppa och fisk av något slag. 
hjortron (noun)	I norra Sverige kan du hitta hjortron, om du har tur. 
hjortronsylt (noun)	En vanlig svensk dessert är glass med varm hjortronsylt. 
hjälm (noun)	Jonas Har du själv hjälm när du cyklar? 
vante (noun)	När Klara kommer till dagis, måste hon ta av stövlar, sockor, vantar, jacka, byxor, halsduk och mössa. 
hjälpa till (vbm)	Han hjälper till i köket en halvtimme i veckan och dammsuger 28 minuter var fjortonde dag. 
papegoja (noun)	Vi har en papegoja, som heter James Bond. 
pappaledig (adjective)	Först var Sofia mammaledig, och sedan var Tobias pappaledig. 
hjälpsam (adjective)	Hon är alltid snäll och hjälpsam. 
var (dt)	Före 1994 hade vi val vart tredje år. 
hjärna (noun)	Störst hjärna har primater som markattor, babianer, schimpanser och människor. 
vara (noun)	Vi går in, tar en korg och går runt och tittar på alla varor och priser. 
vara ihop (vbm)	Är du ihop med honom? 
hjärta (noun)	Men nu står de små matematiska hjärtana tillsammans med ett dsm. 
vara till (vbm)	Malin Min bästis Frida var den som först fattade hur dålig jag var, till och med före mig själv. 
varannan (dt)	Nu träffar han dem bara varannan vecka. 
varav (ha)	Boarea ca 74 kvm, 3 rum varav 2 sovrum. 
vardag (noun)	Nu börjar vardagen * igen. 
vardagsmat (noun)	Det är svensk vardagsmat. 
parfymavdelning (noun)	Det finns många avdelningar på ett varuhus: en parfymavdelning, en sportavdelning, en elavdelning, en skoavdelning osv. 
parhus (noun)	Om man vill bo i hus kan man till exempel välja mellan villa, radhus och parhus. 
park (noun)	Sverige det är rena gator, gröna parker, rika naturtillgångar: skogar, järn, älvar. 
hockeytränare (noun)	På fritiden är jag hockeytränare. 
parkera (verb)	Han parkerar bilen utanför porten och bär tillsammans med en kamrat upp allting och ställer det i korridoren. 
parlament (noun)	Den politiska makten har regeringen och parlamentet, som i Sverige heter riksdagen. 
variant (noun)	Det blir en enklare variant, men den har de viktigaste funktionerna. 
variation (noun)	Är det en variation av huvudsatser och bisatser? 
parti (noun)	Vänsterpartiet (v) är ett socialistiskt parti, som vill avskaffa vänster kapitalismen och klassamhället. 
varlig (adjective)	bara man är varlig. 
hona (noun)	Det är en hona. 
varm korv (nnm)	en korvkiosk och köper en varm korv med bröd. 
varmvatten (noun)	Mäklaren: Men det finns ingen centralvärme och inget varmvatten och inget bad heller förstås. 
passa (verb)	till Någon som passar mej 
hopp (noun)	Helan går, sjung hopp faderej faderallan lej! 
hoppa (verb)	Jag hoppas att han bor någonstans där han aldrig mer behöver frysa. 
hopplös (adjective)	Nej, vårt schema är hopplöst. 
pasta (noun)	Och jag har sett att en del äter ketchup till pasta. 
horn (noun)	Älgen har långa ben och kort hals och älgtjuren har stora horn. 
vart (ha)	Vart ska du gå, min lilla flicka? 
varuhuskedja (noun)	Ann är chef för en stor varuhuskedja. 
hosta (verb)	Jag hostade och hade ont i huvudet. 
hotellrum (noun)	Hotellrum erbjuder en liknande möjlighet att fly invanda tankebanor. 
pedagogisk (adjective)	Du är mer pedagogisk än jag. 
vas (noun)	Men Magnus dammar kanske sin vas själv. 
hugga (verb)	Jag skulle också vilja att de högg ner trädallén på Pärongatan. 
pendeltåg (noun)	Pendeltåget går 10.22 f rår, Centralen mot Nynäshamn. 
pendla (verb)	Man kanske måste pendla till jobbet om man bor utanför stan. 
vattenkraft (noun)	I Norrland finns stora naturresurser: skog, vattenkraft och malm. 
pension (noun)	Dessutom hade hon en pension och barnbidrag ; tillsammans 600 kronor i månaden. 
vattna (verb)	Hon har varit borta på en veckas semester och herr Gustavsson har inte vattnat blommorna. 
hummer (noun)	Sven: Och hummern så färsk. 
vattnig (adjective)	lite vattnigt, tycker du inte? 
pensionärsgympa (noun)	Agneta Vi har naturligtvis också pensionärsgympa. 
hundra (numeral)	Han har handlat för flera hundra kronor. 
pepparkaka (noun)	De bjuder läraren och hans fru på kaffe, bullar och pepparkakor, och läraren bjuder dem på glögg, alkoholfri förstås! 
pepparrotssmör (noun)	Mona: Ja, jag tar torsk med pepparrotssmör och kokt potatis. 
per (preposition)	I genomsnitt ägnar svenska kvinnor 81 minuter och svenska män 64 minuter per dag åt Facebook. 
veckotidning (noun)	Medan han väntar försöker han läsa en veckotidning, men han kan inte koncentrera sig, för han är så nervös. 
ved (noun)	Saras pappa Kurt-Allan står och hugger ved. 
vedspis (noun)	De gamla strykjärnen värmde man på vedspisen. 
vegetarian (noun)	Här i Umeå är många unga människor vegetarianer. 
vegetarisk (adjective)	Ekologisk, vegetarisk mat i lugn miljö. 
vem (hs)	Lina: Vems strumpor är det där då? 
