aldrig, adverb	aldrig	<ul><li>never</li></ul>	jag går aldrig på bio	I never go to the cinema (the movies)	adverb		Sidan 49	Kapitel_5 Rivstart_A1_A2
ofta, adverb	ofta	<ul><li>often</li></ul>	jag slår ofta upp ord i lexikon	I often look words up in the dictionary	adverb		Sidan 20	Kapitel_2 Rivstart_A1_A2
varje, prounoun	varje	<ul><li>every</li></ul>	varje dag	every day	prounoun		Sidan 62	Kapitel_6 Rivstart_A1_A2
artikel, noun	artikel	<ul><li>article</li><li>commodity, article, item</li><li>an essay; an independent piece of prose written as a report for publication (in a newspaper or magazine), goods or type of goods, a word (or suffix) indicating whether a noun is to be understood in its definite or indefinite form</li></ul>	skriva en artikel i tidningen	write an article for a newspaper	noun	en	Sidan 21	Kapitel_2 Rivstart_A1_A2
öva, verb	öva	<ul><li>practice, train</li></ul>	du måste öva dig att skriva svenska	you must practise writing Swedish	verb	att	Sidan 28	Kapitel_3 Rivstart_A1_A2
tal, noun	tal	<ul><li>speech</li><li>number</li><li>sum</li></ul>	man måste behärska språket i tal och skrift	you must master the spoken and written language	noun	ett	Sidan 28	Kapitel_3 Rivstart_A1_A2
bok, noun	bok	<ul><li>beech</li><li>book</li><li>the deciduous tree Fagus silvatica</li></ul>			noun	en	Sidan 08	Kapitel_1 Rivstart_A1_A2
varför, adverb	varför	<ul><li>why</li></ul>	varför gråter du?	why are you crying?	adverb		Sidan 22	Kapitel_2 Rivstart_A1_A2
handla, verb	handla	<ul><li>act, take action, do</li><li>buy, shop</li><li>deal with, be about</li><li>have as a subject; treat</li></ul>	det gäller att handla snabbt	some sort of action must be taken at once	verb	att	Sidan 67	Kaptiel_7 Rivstart_A1_A2
gammal, adjective	gammal	<ul><li>old</li><li>having a certain age; aged; having existed for a long time</li></ul>	en gammal kvinna	an old woman	adjective		Sidan 28	Kapitel_3 Rivstart_A1_A2
bild, noun	bild	<ul><li>image, picture</li><li>representation (of sth.) by a drawing, photograph, etc.</li></ul>	ta bilder	take pictures	noun	en	Sidan 23	Kapitel_2 Rivstart_A1_A2
sida, noun	sida	<ul><li>the swedish international development authority</li><li>aspect, point of view, side, part</li><li>page</li><li>the Swedish state authority for the provision of aid to the third world</li></ul>			noun	en	Sidan 07	Kapitel_1 Rivstart_A1_A2
därför, adverb	därför	<ul><li>so, for that reason</li></ul>	Jag försov mig. Därför missade jag tåget	I overslept. That&#39;s why I missed the train	adverb		Sidan 105	Kaptiel_10 Rivstart_A1_A2
god, adjective	god	<ul><li>good (in informal swedish, &quot;go&quot;)</li><li>good (also &quot;attractive, pretty&quot;)</li><li>nice, pleasant, tasty</li><li>morally superior</li></ul>	god effekt	good effect	adjective		Sidan 19	Kapitel_2 Rivstart_A1_A2
alltid, adverb	alltid	<ul><li>always</li><li>always, anyway</li><li>constantly, perpetually, in any case, at all events</li></ul>	jag har alltid varit rädd för hundar	I&#39;ve always been afraid of dogs	adverb		Sidan 31	Kapitel_3 Rivstart_A1_A2
arbete, noun	arbete	<ul><li>work, job, employment, occupation</li><li>work</li><li>(piece of) work</li><li>place of work, job, activity, job</li></ul>	skyddat arbete	sheltered employment	noun	ett	Sidan 62	Kapitel_6 Rivstart_A1_A2
ur, preposition	ur	<ul><li>from, out of</li></ul>	stiga upp ur vattnet	get out of the water	preposition		Sidan 69	Kaptiel_7 Rivstart_A1_A2
verka, verb	verka	<ul><li>work</li><li>seem</li><li>act, appear</li></ul>	verka för en fredlig lösning av konflikten	work for a peaceful solution to the conflict	verb	att	Sidan 116	Kapitel_11 Rivstart_A1_A2
tala, verb	tala	<ul><li>speak</li><li>speak, make (deliver) a speech</li><li>plead</li></ul>	tala med varandra	talk with each other	verb	att	Sidan 09	Kapitel_1 Rivstart_A1_A2
väg, noun	väg	<ul><li>way (also abstractly of development etc.)</li></ul>	konflikten kan lösas på fredlig väg	the conflict can be resolved in a peaceful way	noun	en	Sidan 75	Kaptiel_7 Rivstart_A1_A2
stad, noun	stad	<ul><li>city, town</li></ul>	staden Göteborg	the city of Göteborg	noun	en	Sidan 23	Kapitel_2 Rivstart_A1_A2
höra, verb	höra	<ul><li>listen, hear</li><li>belong to</li><li>perceive sound with the ear; get to know, be relevant (to), be counted (among)</li></ul>	jag hör inte vad du säger	I can&#39;t hear what you&#39;re saying	verb	att	Sidan 14	Kapitel_1 Rivstart_A1_A2
företag, noun	företag	<ul><li>company</li><li>business, enterprise, undertaking</li></ul>	multinationella företag	multinational companies	noun	ett	Sidan 20	Kapitel_2 Rivstart_A1_A2
ord, noun	ord	<ul><li>word</li></ul>	fula ord	foul language, swearwords	noun	ett	Sidan 08	Kapitel_1 Rivstart_A1_A2
er, prounoun	er	<ul><li>you</li><li>your</li></ul>	vi såg er inte	we didn&#39;t see you	prounoun		Sidan 23	Kapitel_2 Rivstart_A1_A2
förstå, verb	förstå	<ul><li>understand</li></ul>	jag kan inte förstå hur det kunde ske	I cannot understand how that could happen	verb	att	Sidan 21	Kapitel_2 Rivstart_A1_A2
te, noun	te	<ul><li>tea (also used of decoctions of dried leaves other than the tea plant)</li></ul>	dricka en kopp te	drink a cup of tea	noun		Sidan 36	Kapitel_4 Rivstart_A1_A2
spela, verb	spela	<ul><li>play (figuratively &quot;perform a particular rôle in a play&quot;; also &quot;pretend&quot;)</li><li>play</li></ul>	spela oskyldig	pretend to be innocent	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
dra, verb	dra	<ul><li>pull</li><li>haul</li><li>leave, go</li><li>draw, extract</li><li>draw</li><li>be draughty</li><li>use, consume</li><li>move sth. toward oneself (with one&#39;s hand)</li></ul>	dra ner rullgardinen	pull down the blind	verb	att	Sidan 63	Kapitel_6 Rivstart_A1_A2
förslag, noun	förslag	<ul><li>proposal</li></ul>	ett förslag från regeringen	a government proposal	noun	ett	Sidan 23	Kapitel_2 Rivstart_A1_A2
svår, adjective	svår	<ul><li>difficult, hard</li><li>severe, serious</li></ul>	en svår skrivning	a difficult exam	adjective		Sidan 52	Kapitel_5 Rivstart_A1_A2
lära, verb	lära	<ul><li>teach</li></ul>	lära ut ett knep	teach the tricks of the trade	verb	att	Sidan 114	Kapitel_11 Rivstart_A1_A2
lära, noun	lära	<ul><li>science</li></ul>			noun	en	Sidan 114	Kapitel_11 Rivstart_A1_A2
sätta, verb	sätta	<ul><li>place, put</li><li>set, plant</li><li>compose, set</li></ul>	hon satte blomkrukan i fönstret	she put the flower pot in the window	verb	att	Sidan 10	Kapitel_1 Rivstart_A1_A2
plats, noun	plats	<ul><li>place</li><li>room</li><li>position, job</li></ul>	offentliga platser	public places	noun	en	Sidan 27	Kapitel_3 Rivstart_A1_A2
lång, adjective	lång	<ul><li>long</li><li>long, tall</li></ul>	två meter lång	two metres long	adjective		Sidan 08	Kapitel_1 Rivstart_A1_A2
lämna, verb	lämna	<ul><li>give, hand</li><li>leave</li></ul>	lämna biljetten till konduktören	give the ticket to the conductor	verb	att	Sidan 75	Kaptiel_7 Rivstart_A1_A2
bygga, verb	bygga	<ul><li>construct, build, erect</li></ul>	utbildningen bygger på att var och en själv tar ansvar	training is based on individual responsibility	verb	att	Sidan 62	Kapitel_6 Rivstart_A1_A2
politik, noun	politik	<ul><li>policy (also commonly &quot;way of handling a matter&quot;)</li></ul>			noun		Sidan 105	Kaptiel_10 Rivstart_A1_A2
tidigare, adverb	tidigare	<ul><li>earlier, previously</li></ul>			adverb		Sidan 124	Kapitel_12 Rivstart_A1_A2
ställa, verb	ställa	<ul><li>put (commonly &quot;place, position&quot;)</li><li>put</li><li>set</li></ul>	ställa sig på tå	stand on one&#39;s toes (on tiptoe)	verb	att	Sidan 73	Kaptiel_7 Rivstart_A1_A2
följa, verb	följa	<ul><li>follow (figuratively: succeed)</li><li>accompany</li><li>follow, comply with</li><li>follow</li></ul>	han följde spåren i snön	he followed the tracks in the snow	verb	att	Sidan 36	Kapitel_4 Rivstart_A1_A2
vecka, noun	vecka	<ul><li>week</li></ul>	nästa vecka	next week	noun	en	Sidan 20	Kapitel_2 Rivstart_A1_A2
ja, interjection	ja	<ul><li>yes (affirmative answer to a question)</li><li>well; all right (as a conclusion or transition?)</li></ul>	--Har hon kommit? --Ja!	&quot;Has she arrived?&quot; &quot;Yes.&quot;	interjection		Sidan 12	Kapitel_1 Rivstart_A1_A2
utveckling, noun	utveckling	<ul><li>development, trend</li></ul>	den tekniska utvecklingen	technical development (change, advance)	noun		Sidan 141	Kaptiel_13 Rivstart_A1_A2
faktiskt, adverb	faktiskt	<ul><li>as a matter of fact</li><li>in fact, actually, really</li></ul>	det är faktiskt sant	as a matter of fact, it is true	adverb		Sidan 18	Kapitel_2 Rivstart_A1_A2
svara, verb	svara	<ul><li>reply, answer</li></ul>	hon svarade med ett leende	she answered with a smile	verb	att	Sidan 10	Kapitel_1 Rivstart_A1_A2
fortsätta, verb	fortsätta	<ul><li>continue, go on, keep on</li><li>continue, keep on, carry on</li><li>resume (after an interruption), go on with</li></ul>	åskvädret fortsatte hela natten	the thunderstorm went on all night	verb	att	Sidan 62	Kapitel_6 Rivstart_A1_A2
bruka, verb	bruka	<ul><li>be in the habit of, use to</li><li>cultivate, till, farm</li></ul>	hon brukade aldrig slåss annars	she never used to get into fights otherwise	verb	att	Sidan 49	Kapitel_5 Rivstart_A1_A2
par, noun	par	<ul><li>pair</li></ul>	ett par skor	a pair of shoes	noun	ett	Sidan 14	Kapitel_1 Rivstart_A1_A2
dålig, adjective	dålig	<ul><li>bad</li><li>bad, poor</li></ul>	känna sig dålig	feel bad (out of sorts)	adjective		Sidan 18	Kapitel_2 Rivstart_A1_A2
namn, noun	namn	<ul><li>name</li></ul>	en lista med namn på deltagarna	a list of participants&#39; names (attendance list)	noun	ett	Sidan 10	Kapitel_1 Rivstart_A1_A2
igen, adverb	igen	<ul><li>back, again</li></ul>	sommarn är här igen	summer is here again	adverb		Sidan 09	Kapitel_1 Rivstart_A1_A2
verkligen, adverb	verkligen	<ul><li>really (intensifier)</li><li>really</li><li>certainly, indeed</li></ul>	jag hoppas verkligen att du kan komma	I really hope that you can come	adverb		Sidan 97	Kapitel_9 Rivstart_A1_A2
grupp, noun	grupp	<ul><li>group (figuratively, of a collection of related objects)</li></ul>	en grupp inom företaget	a group (faction) within the company	noun	en	Sidan 10	Kapitel_1 Rivstart_A1_A2
bort, adverb	bort	<ul><li>away</li></ul>	kasta bort	throw away	adverb		Sidan 133	Kaptiel_13 Rivstart_A1_A2
slå, verb	slå	<ul><li>hit, beat, knock, strike, smite</li><li>strike, cross one&#39;s mind</li><li>cut, reap</li><li>defeat, beat</li><li>pour</li></ul>	hon slog till honom och han slog tillbaka	she hit him and he hit back	verb	att	Sidan 37	Kapitel_4 Rivstart_A1_A2
många, prounoun	många	<ul><li>many</li></ul>	dubbelt så många	twice as many	prounoun		Sidan 49	Kapitel_5 Rivstart_A1_A2
svar, noun	svar	<ul><li>answer, reply</li></ul>	svaret blev nej	the answer was no	noun	ett	Sidan 114	Kapitel_11 Rivstart_A1_A2
arbeta, verb	arbeta	<ul><li>work, labour, (labor [us])</li><li>do work, be employed</li></ul>	arbeta för jämlikhet	work (strive) for equality	verb	att	Sidan 12	Kapitel_1 Rivstart_A1_A2
fungera, verb	fungera	<ul><li>function, work</li><li>act, serve (as)</li></ul>	hissen fungerar inte	the lift is out of order (not working)	verb	att	Sidan 67	Kaptiel_7 Rivstart_A1_A2
köpa, verb	köpa	<ul><li>purchase, buy</li></ul>	köpa mat	buy food	verb	att	Sidan 36	Kapitel_4 Rivstart_A1_A2
nästan, adverb	nästan	<ul><li>almost</li></ul>	nästan frisk	almost well	adverb		Sidan 31	Kapitel_3 Rivstart_A1_A2
december, noun	december	<ul><li>december</li><li>the twelfth month of the year</li></ul>			noun		Sidan 62	Kapitel_6 Rivstart_A1_A2
sitta, verb	sitta	<ul><li>be seated (sitting), sit</li><li>be, act (serve) as</li><li>be placed (located); be fixed (fitted, kept in place) (especially in the sense of &quot;be securely attached to&quot;)</li><li>fit (used of clothes)</li></ul>	sitta till bords	sit down at the table	verb	att	Sidan 115	Kapitel_11 Rivstart_A1_A2
precis, adverb	precis	<ul><li>exactly, precisely</li></ul>	den passar precis	it fits exactly	adverb		Sidan 21	Kapitel_2 Rivstart_A1_A2
tillsammans, adverb	tillsammans	<ul><li>together</li><li>in all</li></ul>	vara tillsammans med sina vänner	be in the company of one&#39;s friends	adverb		Sidan 19	Kapitel_2 Rivstart_A1_A2
henne, prounoun	henne	<ul><li>she (indicates a female individual)</li></ul>			prounoun		Sidan 57	Kapitel_6 Rivstart_A1_A2
intressant, adjective	intressant	<ul><li>interesting</li></ul>			adjective		Sidan 53	Kapitel_5 Rivstart_A1_A2
kyrka, noun	kyrka	<ul><li>church (generally, &quot;the christian community&quot;)</li></ul>	gå i kyrkan	go to church	noun	en	Sidan 51	Kapitel_5 Rivstart_A1_A2
historia, noun	historia	<ul><li>history (also the school subject)</li><li>story, tale</li><li>the branch of knowledge dealing with past events, narrative, description</li></ul>	få bra betyg i historia	get good marks in history	noun	en	Sidan 80	Kapitel_8 Rivstart_A1_A2
jobb, noun	jobb	<ul><li>work, job</li><li>job, work</li><li>work</li><li>one&#39;s place of work</li></ul>	göra ett bra jobb	do a good job	noun	ett	Sidan 12	Kapitel_1 Rivstart_A1_A2
berätta, verb	berätta	<ul><li>relate, tell, narrate</li><li>inform, describe</li></ul>	berätta en saga	tell a story	verb	att	Sidan 31	Kapitel_3 Rivstart_A1_A2
vanlig, adjective	vanlig	<ul><li>ordinary, common</li></ul>	en allt vanligare reaktion	a reaction that is becoming more and more common	adjective		Sidan 18	Kapitel_2 Rivstart_A1_A2
januari, noun	januari	<ul><li>january</li></ul>			noun		Sidan 82	Kapitel_8 Rivstart_A1_A2
information, noun	information	<ul><li>information, information (counter)</li></ul>	besökaren hänvisades till informationen	the visitor was referred to the information counter	noun		Sidan 128	Kapitel_12 Rivstart_A1_A2
tillbaka, adverb	tillbaka	<ul><li>back(wards)</li><li>back</li></ul>	komma tillbaka från en resa	return from a trip	adverb		Sidan 54	Kapitel_5 Rivstart_A1_A2
tillbaka, adverb	tillbaka	<ul><li>back(wards)</li><li>back</li></ul>	komma tillbaka från en resa	return from a trip	adverb		Sidan 54	Kapitel_5 Rivstart_A1_A2
film, noun	film	<ul><li>film</li></ul>			noun	en	Sidan 34	Kapitel_3 Rivstart_A1_A2
ibland, adverb	ibland	<ul><li>sometimes</li></ul>	vi åker till Stockholm ibland	sometimes we go to Stockholm	adverb		Sidan 20	Kapitel_2 Rivstart_A1_A2
slut, noun	slut	<ul><li>termination, end, close</li></ul>	från början till slut	from start to finish	noun	ett	Sidan 19	Kapitel_2 Rivstart_A1_A2
slut, adjective	slut	<ul><li>over, finished, at an end</li></ul>	skolan är slut för dagen	school is over for the day	adjective		Sidan 19	Kapitel_2 Rivstart_A1_A2
massa, noun	massa	<ul><li>lots (informal)</li><li>mass</li><li>pulp (used especially of semi-manufactured paper products)</li></ul>	massor av pengar	heaps of money	noun	en	Sidan 56	Kapitel_6 Rivstart_A1_A2
procent, noun	procent	<ul><li>per cent</li></ul>			noun	en	Sidan 67	Kaptiel_7 Rivstart_A1_A2
månad, noun	månad	<ul><li>month</li></ul>	tre månaders tjänstledighet	three months&#39; leave	noun	en	Sidan 66	Kaptiel_7 Rivstart_A1_A2
sluta, verb	sluta	<ul><li>cease, stop, finish, end, quit (lämna, sluta, ge sig av)</li><li>conclude, close, wind up</li><li>shut, close</li><li>make, conclude, enter into</li></ul>	sluta röka	quit smoking	verb	att	Sidan 30	Kapitel_3 Rivstart_A1_A2
rätt, noun	rätt	<ul><li>course, dish</li><li>right</li><li>right, justice</li><li>court</li></ul>			noun	en	Sidan 14	Kapitel_1 Rivstart_A1_A2
rätt, adverb	rätt	<ul><li>fairly, rather, quite</li><li>right</li><li>right, (straight)</li></ul>	det går rätt bra	it&#39;s going quite well	adverb		Sidan 14	Kapitel_1 Rivstart_A1_A2
rätt, adjective	rätt	<ul><li>right</li><li>straight</li><li>right angle (of angles)</li></ul>	på rätt sida	on the right side	adjective		Sidan 14	Kapitel_1 Rivstart_A1_A2
familj, noun	familj	<ul><li>family</li></ul>			noun	en	Sidan 20	Kapitel_2 Rivstart_A1_A2
åka, verb	åka	<ul><li>go, ride, drive</li><li>fall, slip, slide</li></ul>	åka skidor	ski, go skiing	verb	att	Sidan 48	Kapitel_5 Rivstart_A1_A2
hjälpa, verb	hjälpa	<ul><li>help, assist, aid</li><li>help</li><li>give help or assistance, remedy, relieve, be of use</li></ul>	jag ska hjälpa dig att bära	I&#39;ll help you do the carrying	verb	att	Sidan 132	Kaptiel_13 Rivstart_A1_A2
nästa, adjective	nästa	<ul><li>next</li></ul>	nästa år	next year	adjective		Sidan 37	Kapitel_4 Rivstart_A1_A2
nära, adverb	nära	<ul><li>close to, almost</li></ul>	nära sjutti år	almost seventy years (old)	adverb		Sidan 16	Kapitel_1 Rivstart_A1_A2
nära, adjective	nära	<ul><li>near, close</li></ul>	på nära håll	close-to, at close quarters	adjective		Sidan 16	Kapitel_1 Rivstart_A1_A2
nej, interjection	nej	<ul><li>no (in answer to a question or to express refusal or disagreement)</li></ul>	nej då!	oh, no!	interjection		Sidan 09	Kapitel_1 Rivstart_A1_A2
text, noun	text	<ul><li>text</li><li>lyrics</li></ul>	krånglig text	complicated text	noun	en	Sidan 15	Kapitel_1 Rivstart_A1_A2
exempel, noun	exempel	<ul><li>example</li></ul>	statuera ett exempel	to set an example (act as a warning) to others	noun	ett	Sidan 08	Kapitel_1 Rivstart_A1_A2
situation, noun	situation	<ul><li>position, occasion, situation</li></ul>	situationen i tredje världen	the situation in the Third World	noun	en	Sidan 47	Kapitel_5 Rivstart_A1_A2
form, noun	form	<ul><li>form, mould</li><li>form, shape</li><li>form</li><li>the way in which something is arranged</li></ul>			noun	en	Sidan 16	Kapitel_1 Rivstart_A1_A2
november, noun	november	<ul><li>november</li></ul>			noun		Sidan 82	Kapitel_8 Rivstart_A1_A2
social, adjective	social	<ul><li>social</li><li>public, social</li></ul>	sociala normer	social standards	adjective		Sidan 139	Kaptiel_13 Rivstart_A1_A2
vinna, verb	vinna	<ul><li>win</li><li>gain (most in phrases)</li></ul>	vi vann över norrmännen	we beat the Norwegians	verb	att	Sidan 65	Kapitel_6 Rivstart_A1_A2
system, noun	system	<ul><li>system</li><li>planned or natural order, coherent whole</li></ul>	ett politiskt system med representativ demokrati	a political system of representative democracy	noun	ett	Sidan 10	Kapitel_1 Rivstart_A1_A2
vänta, verb	vänta	<ul><li>wait</li><li>expect</li></ul>	vänta på besked	wait for an answer (information, instructions)	verb	att	Sidan 37	Kapitel_4 Rivstart_A1_A2
jobba, verb	jobba	<ul><li>work</li></ul>			verb	att	Sidan 12	Kapitel_1 Rivstart_A1_A2
typ, noun	typ	<ul><li>type</li></ul>	olika typer av tidningar	various types of magazines	noun	en	Sidan 47	Kapitel_5 Rivstart_A1_A2
båda, prounoun	båda	<ul><li>both</li><li>each of two</li></ul>	en väg med trafik i båda riktningarna	a road with two-way traffic	prounoun		Sidan 33	Kapitel_3 Rivstart_A1_A2
cirka, adverb	cirka	<ul><li>approximately</li><li>roughly, about</li></ul>			adverb		Sidan 62	Kapitel_6 Rivstart_A1_A2
tur, noun	tur	<ul><li>trip (also, &quot;a scheduled journey&quot;)</li><li>luck</li><li>turn</li></ul>	båten gör två turer om dagen	the boat makes two trips a day	noun	en	Sidan 114	Kapitel_11 Rivstart_A1_A2
