rättighet (noun)	rättighet	noun	en	<ul><li>right</li></ul>	mänskliga rättigheter	human rights	[sound:rättighet.mp3]	
bakom (preposition)	bakom	preposition		<ul><li>behind, at the rear (back), at the other side, at the back of</li></ul>	han har ett långt liv som jordbrukare bakom sig	he has a whole lifetime of farming behind him	[sound:bakom.mp3]	
därmed (adverb)	därmed	adverb		<ul><li>thus, with that</li></ul>	därmed var saken ur världen	with that, the matter was closed	[sound:därmed.mp3]	
grund (noun)	grund	noun	en	<ul><li>foundation, base, ground</li><li>cause, reason</li><li>shoal, sandbar, reef</li></ul>	i grund och botten	essentially	[sound:grund.mp3]	
runt (preposition)	runt	preposition		<ul><li>round</li></ul>	runt halsen	round one&#39;s neck	[sound:runt.mp3]	
runt (adverb)	runt	adverb		<ul><li>round</li></ul>	folk runt omkring	people round about	[sound:runt.mp3]	
etikett (noun)	etikett	noun	en	<ul><li>label</li><li>etiquette, conventional rules for social behaviour</li></ul>	på flaskans etikett stod det att innehållet var vådligt	the label on the bottle said the contents were dangerous	[sound:etikett.mp3]	
fri (adjective)	fri	adjective		<ul><li>free, independent</li><li>independent, free</li><li>free (of charge)</li></ul>			[sound:fri.mp3]	
behov (noun)	behov	noun	ett	<ul><li>need, necessity, want, requirement</li></ul>	vara i behov av vård	be in need of treatment	[sound:behov.mp3]	
hoppas (verb)	hoppas	verb	att	<ul><li>hope</li></ul>	hoppas det går bra	I hope everything turns out for the best	[sound:hoppas.mp3]	
förklara (verb)	förklara	verb	att	<ul><li>explain</li><li>declare, state</li></ul>	förklara en situation	explain a situation		
ledning (noun)	ledning	noun	en	<ul><li>management</li><li>pipe, wire, line</li></ul>			[sound:ledning.mp3]	
intresse (noun)	intresse	noun	ett	<ul><li>interest (also, &quot;sth. one enjoys doing&quot;; in the plural, often &quot;commitment,&quot; sth. of benefit to oneself)</li></ul>	ett brinnande intresse för studier	a burning interest in studying	[sound:intresse.mp3]	
tvinga (verb)	tvinga	verb	att	<ul><li>force</li></ul>	känna sig tvingad att göra något	feel forced to do sth.		
påverka (verb)	påverka	verb	att	<ul><li>influence, affect</li></ul>	färgämnena kan påverka våra livsmedel	colorants can have an effect on our foodstuffs		
anledning (noun)	anledning	noun	en	<ul><li>cause, reason, ground, also &quot;occasion&quot; (on the occasion of your birthday)</li></ul>	utan någon anledning	for no reason at all (whatsoever)	[sound:anledning.mp3]	
minska (verb)	minska	verb	att	<ul><li>diminish, reduce</li><li>decrease</li></ul>	minska (på) hastigheten	reduce speed		
däremot (adverb)	däremot	adverb		<ul><li>on the other hand, however</li></ul>	Jag har aldrig varit i Spanien. Däremot har jag varit i Italien	I have never been in Spain; I have, however, been in Italy	[sound:däremot.mp3]	
bestämma (verb)	bestämma	verb	att	<ul><li>determine, prescribe, decide, settle</li></ul>	han bestämde det mesta	he was the one who made most of the decisions		
skicka (verb)	skicka	verb	att	<ul><li>send; forward, dispatch; remit</li></ul>	skicka mig smöret!	pass me the butter!		
trots (preposition)	trots	preposition		<ul><li>despite, in spite of</li></ul>	jag är trots allt rätt nöjd	despite everything, I&#39;m quite satisfied		
trots (noun)	trots	noun		<ul><li>defiance</li></ul>				
åsikt (noun)	åsikt	noun	en	<ul><li>opinion, view</li></ul>	politiska åsikter	political views (opinions)	[sound:åsikt.mp3]	
diskussion (noun)	diskussion	noun	en	<ul><li>discussion, debate, deliberation</li></ul>	en diskussion mellan facket och företagsledningen	a discussion between the union and the company management	[sound:diskussion.mp3]	
faktum (noun)	faktum	noun	ett	<ul><li>fact, something that is true</li></ul>	ett välkänt faktum	a well-known fact	[sound:faktum.mp3]	
gemensam (adjective)	gemensam	adjective		<ul><li>common, common, collective, collective, belonging to many, public, mutual</li></ul>			[sound:gemensam.mp3]	
klar (adjective)	klar	adjective		<ul><li>clear, bright</li><li>obvious, clear</li><li>ready</li></ul>			[sound:klar.mp3]	
is (noun)	is	noun		<ul><li>ice</li></ul>			[sound:is.mp3]	
myndighet (noun)	myndighet	noun	en	<ul><li>majority, authority</li><li>[public] authority</li></ul>	Migrationsverket är en statlig myndighet	the Swedish Migration Board is a government authority	[sound:myndighet.mp3]	
allmän (adjective)	allmän	adjective		<ul><li>common, general</li><li>vague, general</li><li>public</li></ul>			[sound:allmän.mp3]	
ihop (adverb)	ihop	adverb		<ul><li>together, together (american english), disscion</li></ul>	vara ihop med barnen	be with one&#39;s children	[sound:ihop.mp3]	
driva (verb)	driva	verb	att	<ul><li>drive (also used figuratively)</li><li>carry on, operate, run</li><li>joke with, tease, make fun of</li><li>drift, wander about, walk aimlessly about; wander</li></ul>	driva någon till vansinne	drive sby insane	[sound:driva.mp3]	
sälja (verb)	sälja	verb	att	<ul><li>sell</li></ul>	sälja blommor	sell flowers		
sakna (verb)	sakna	verb	att	<ul><li>be without, be wanting (deficient), lack</li><li>miss</li></ul>	checken saknar täckning	the cheque is uncovered		
ifrån (adverb)	ifrån	adverb		<ul><li>from</li></ul>	jag är långt ifrån nöjd	I am far from pleased	[sound:ifrån.mp3]	
länka (verb)	länka	verb	att	<ul><li>to link</li></ul>				
kunskap (noun)	kunskap	noun		<ul><li>knowledge</li></ul>	ha grundliga kunskaper i ett ämne	have basic knowledge of a subject	[sound:kunskap.mp3]	
snabbt (adverb)	snabbt	adverb		<ul><li>speedy</li></ul>				
tyda (verb)	tyda	verb	att	<ul><li>interpret</li></ul>	tyda ett meddelande	interpret a message		
särskild (adjective)	särskild	adjective		<ul><li>particular, special</li></ul>			[sound:särskild.mp3]	
början (noun)	början	noun	en	<ul><li>start, commencement, beginning</li></ul>	det är lögn från början till slut	it&#39;s a pack of lies from beginning to end	[sound:början.mp3]	
skäl (noun)	skäl	noun	ett	<ul><li>reason; cause, ground(s), motive; argument</li></ul>	det finns skäl att undersöka saken	there are grounds for looking further into the matter	[sound:skäl.mp3]	
genomföra (verb)	genomföra	verb	att	<ul><li>carry out, execute, realize</li></ul>	genomföra ett program	carry out a programme		
liksom (adverb)	liksom	adverb		<ul><li>so to speak, as it were</li></ul>	du hör liksom till familjen	you&#39;re almost one of the family	[sound:liksom.mp3]	
via (preposition)	via	preposition		<ul><li>via</li></ul>	följa en debatt via radio	follow a debate on the radio	[sound:via.mp3]	
före (preposition)	före	preposition		<ul><li>by, before</li><li>in front of</li></ul>	före intervjun	before the interview	[sound:före.mp3]	
dom (noun)	dom	noun	en	<ul><li>judgment, sentence, decree, verdict, decision of a court of law following a trial</li><li>cathedral</li></ul>	villkorlig dom	conditional sentence	[sound:dom.mp3]	
risk (noun)	risk	noun	en	<ul><li>risk</li></ul>	risk för ras!	falling rocks!	[sound:risk.mp3]	
alls (adverb)	alls	adverb		<ul><li>at all</li></ul>	jag såg ingenting alls	I could see nothing at all	[sound:alls.mp3]	
beskriva (verb)	beskriva	verb	att	<ul><li>describe; depict, portray, give a (detailed) account of, report on</li><li>describe, draw or trace the outline of</li></ul>	han kan bäst beskrivas som en välgödd turist	he could perhaps be best described as an overfed tourist		
möta (verb)	möta	verb	att	<ul><li>meet (also abstract, &quot;be confronted with&quot;)</li><li>meet, pass</li></ul>	jag mötte honom vid tåget	I met him at the train		
förra (adjective)	förra	adjective		<ul><li>former</li></ul>			[sound:förra.mp3]	
syfte (noun)	syfte	noun	ett	<ul><li>purpose, aim, end</li></ul>	vad är syftet med undersökningen?	what is the purpose of the investigation?	[sound:syfte.mp3]	
princip (noun)	princip	noun	en	<ul><li>principle</li></ul>	rådande skolpolitiska principer	current principles of school policy	[sound:princip.mp3]	
utgöra (verb)	utgöra	verb	att	<ul><li>constitute, form, compose, amount to</li></ul>	utgöra ett hot	constitute a threat		
marknad (noun)	marknad	noun	en	<ul><li>market (currently used in compounds for any large place where sales are made)</li><li>market (economic term; figuratively not restricted to economics)</li></ul>	Kiviks marknad	the Kivik Market	[sound:marknad.mp3]	
nämligen (adverb)	nämligen	adverb		<ul><li>namely, for</li></ul>	jag kunde inte komma -- jag var nämligen sjuk	I couldn&#39;t come -- I was sick, you see	[sound:nämligen.mp3]	
tydlig (adjective)	tydlig	adjective		<ul><li>clear, legible</li></ul>			[sound:tydlig.mp3]	
utbildning (noun)	utbildning	noun		<ul><li>education</li></ul>	utbildning i svenska	education in the Swedish language, Swedish language training	[sound:utbildning.mp3]	
röra (verb)	röra	verb	att	<ul><li>touch</li><li>stir, mix (also figuratively &quot;mess things up&quot;)</li><li>move</li><li>be a question of, be about</li></ul>	rör mig inte!	don&#39;t touch me!	[sound:röra.mp3]	
röra (noun)	röra	noun	en	<ul><li>mixture</li><li>mess</li></ul>	en enda röra av hela och trasiga leksaker	a mess of unbroken and broken toys	[sound:röra.mp3]	
nivå (noun)	nivå	noun	en	<ul><li>level (figuratively also of abstract heights)</li></ul>	förhandlingar på hög nivå	high-level negotiations	[sound:nivå.mp3]	
mängd (noun)	mängd	noun	en	<ul><li>number, quantity</li><li>multitude</li><li>amount</li></ul>	en mängd människor	a number of people	[sound:mängd.mp3]	
betydelse (noun)	betydelse	noun	en	<ul><li>meaning, sense</li><li>importance, consequence, significance</li></ul>	ett ord med många olika betydelser	a word with many different meanings	[sound:betydelse.mp3]	
allt (adverb)	allt	adverb		<ul><li>&quot;to an increasing degree&quot;</li><li>certainly, probably, indeed, actually, as a matter of fact</li></ul>	allt större	bigger and bigger	[sound:allt.mp3]	
bildning (noun)	bildning	noun		<ul><li>culture, education</li></ul>			[sound:bildning.mp3]	
per (preposition)	per	preposition		<ul><li>by</li><li>each, per</li></ul>	(ta kontakt) per telefon	(get in touch) by telephone	[sound:per.mp3]	
offentlig (adjective)	offentlig	adjective		<ul><li>public</li><li>public, official</li></ul>			[sound:offentlig.mp3]	
såväl (conjunction)	såväl	conjunction		<ul><li>as well</li></ul>			[sound:såväl.mp3]	
våga (verb)	våga	verb	att	<ul><li>dare (in some expressions &quot;risk&quot;)</li></ul>	våga sig in i huset	dare to go into the house		
håll (noun)	håll	noun		<ul><li>way, direction</li><li>distance</li><li>stitch, a local, sudden sharp pain, esp. in the side</li></ul>	på andra håll i världen	in other parts of the world	[sound:håll.mp3]	
mänsklig (adjective)	mänsklig	adjective		<ul><li>human</li><li>humane</li></ul>			[sound:mänsklig.mp3]	
demokrati (noun)	demokrati	noun	en	<ul><li>democracy, (a state with) government by the people</li></ul>	ekonomisk demokrati	economic democracy	[sound:demokrati.mp3]	
fatta (verb)	fatta	verb	att	<ul><li>catch, grasp</li><li>grasp, understand</li><li>be brief</li></ul>	fatta ett beslut	come to (make) a decision		
jord (noun)	jord	noun		<ul><li>earth (also &quot;land&quot; [as opposed to sea])</li><li>soil, land</li></ul>	en tredjedel av jordens befolkning svälter	a third of the Earth&#39;s population is starving	[sound:jord.mp3]	
känsla (noun)	känsla	noun	en	<ul><li>feeling (also, &quot;sense sth. is imminent&quot;)</li><li>feeling (used especially of the ability to feel love)</li></ul>	en känsla av obehag	an uncomfortable feeling	[sound:känsla.mp3]	
förändring (noun)	förändring	noun	en	<ul><li>change</li></ul>	samhället har genomgått stora förändringar	society has changed a great deal	[sound:förändring.mp3]	
nämna (verb)	nämna	verb	att	<ul><li>mention</li></ul>	han besegrade Connors och Fibak, för att nämna några	he beat Connors and Fibak, to name just a few		
enskild (adjective)	enskild	adjective		<ul><li>private, individual</li></ul>			[sound:enskild.mp3]	
be (verb)	be	verb	att	<ul><li>beg, ask, request</li><li>pray</li></ul>	be om ursäkt	apologize		
ändring (noun)	ändring	noun	en	<ul><li>change</li></ul>			[sound:ändring.mp3]	
mission (noun)	mission	noun	en	<ul><li>mission (used in phrases)</li><li>mission</li></ul>			[sound:mission.mp3]	
igår (adverb)	igår	adverb		<ul><li>yesterday</li></ul>			[sound:igår.mp3]	
kommission (noun)	kommission	noun	en	<ul><li>commission</li></ul>			[sound:kommission.mp3]	
ort (noun)	ort	noun	en	<ul><li>neighbourhood, (neighborhood [us]), locality (also more extensively &quot;place&quot;)</li></ul>	på flera orter i landet	at several places in (in several parts of) the country	[sound:ort.mp3]	
anta (verb)	anta	verb	att	<ul><li>presume, suppose, assume</li><li>accept, admit, appoint, engage</li><li>assume, adopt, embrace, make one&#39;s own</li></ul>	låt oss anta att oljan tar slut -- vad gör vi då?	let&#39;s suppose that we run out of oil -- what would we do then?		
undra (verb)	undra	verb	att	<ul><li>wonder</li></ul>	jag undrar om du kan hjälpa mig?	I wonder if you can help me?		
eget (adjective)	eget	adjective		<ul><li>own</li></ul>				
möte (noun)	möte	noun	ett	<ul><li>meeting</li></ul>	mitt första möte med Evert Taube	my first meeting with Evert Taube	[sound:möte.mp3]	
gräns (noun)	gräns	noun	en	<ul><li>border, boundary, frontier</li></ul>	gränsen mot (el. till) grannlandet	border with a neighbouring country	[sound:gräns.mp3]	
delta (verb)	delta	verb	att	<ul><li>participate, be present, take part, attend, participate, contribute</li><li>sympathize, have compassion</li></ul>	delta i någons sorg	share sby&#39;s sorrow	[sound:delta.mp3]	
samarbete (noun)	samarbete	noun	ett	<ul><li>cooperation, collaboration</li></ul>	ett mångårigt samarbete mellan staten och företagen	a cooperative scheme of many years&#39; standing between government and business	[sound:samarbete.mp3]	
annars (adverb)	annars	adverb		<ul><li>otherwise, else</li></ul>	skynda dig, annars missar vi tåget!	hurry up, otherwise (else) we&#39;ll miss the train	[sound:annars.mp3]	
falla (verb)	falla	verb	att	<ul><li>fall</li><li>fall, drop, go down</li><li>fall, to die, to be killed (in battle)</li><li>fall, capitulate, be captured, captivated</li></ul>	falla i gatan	fall down in the street		
inse (verb)	inse	verb	att	<ul><li>understand, realize</li></ul>	jag inser att det är omöjligt	I realize that it is impossible		
internet (noun)	internet	noun		<ul><li>internet</li></ul>			[sound:internet.mp3]	
hov (noun)	hov	noun	ett	<ul><li>hoof, the horny covering protecting the digits or feet of certain animals</li><li>court</li></ul>			[sound:hov.mp3]	
bidra (verb)	bidra	verb	att	<ul><li>contribute, make a contribution to, help, promote</li></ul>	ett lotteri ska bidra till att finansiera verksamheten	a lottery will be organized to help finance the operation		
död (noun)	död	noun	en	<ul><li>death</li></ul>	en strid på liv och död	a life-and-death struggle	[sound:död.mp3]	
död (adjective)	död	adjective		<ul><li>dead</li></ul>			[sound:död.mp3]	
luta (verb)	luta	verb	att	<ul><li>lean</li><li>lean (reflexively &quot;bend&quot;)</li></ul>	tornet lutar	the tower is leaning		
öga (noun)	öga	noun	ett	<ul><li>eye (figuratively of things that have the form or function of the)</li></ul>	hon har bruna ögon	she has brown eyes	[sound:öga.mp3]	
säkert (adverb)	säkert	adverb		<ul><li>undoubtedly, certainly, probably</li></ul>	en sådan lösning är säkert den bästa	such a solution is certainly best	[sound:säkert.mp3]	
ämne (noun)	ämne	noun	ett	<ul><li>material, matter, substance</li><li>subject (an area one deals with, in speech and in writing)</li><li>subject</li></ul>	kemiska ämnen	chemicals, chemical substances	[sound:ämne.mp3]	
socialdemokrat (noun)	socialdemokrat	noun	en	<ul><li>social democrat</li></ul>			[sound:socialdemokrat.mp3]	
projekt (noun)	projekt	noun	ett	<ul><li>project, (plan for) a major piece of work (with a stated objective)</li></ul>	starta ett pedagogiskt projekt	start an educational project	[sound:projekt.mp3]	
övrig (adjective)	övrig	adjective		<ul><li>other, remaining</li></ul>			[sound:övrig.mp3]	
dels (conjunction)	dels	conjunction		<ul><li>partly . . . partly, on the one hand . . . (on the other)</li></ul>	dels kan jag inte, dels vill jag inte	I not only can&#39;t, but I also don&#39;t want to	[sound:dels.mp3]	
port (noun)	port	noun	en	<ul><li>(street)door, gate(way)</li><li>street door, front door</li></ul>	stå i porten och prata	stand in the doorway and talk	[sound:port.mp3]	
